account_id,account_name,revenue_type,amount,date_month
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,9239.23,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1263.48,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,42.77,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1322.71,2018-08-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,19.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,31.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,409.62,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1122.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,7.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,23.22,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,838.62,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,222.42,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,37.38,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,541.98,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,77.22,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,72.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1450.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,634.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,48.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,42.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1017.18,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,55.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,54.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,114.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,115.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,31.02,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,324.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,107.22,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,178.62,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,53.22,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,7991.20,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1078.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,36.40,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1125.60,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,3394.62,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,682.80,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,8732.90,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1201.55,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,40.26,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1254.19,2018-09-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,30.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,402.36,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1117.92,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,24.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,835.74,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,222.60,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,36.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,528.60,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,78.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,72.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1482.60,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,642.78,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,48.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,42.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1032.36,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,60.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,54.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,18.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,114.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,30.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,324.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,102.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,180.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,6.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,48.18,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,8355.48,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1126.45,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,37.74,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1155.48,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,3411.90,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,676.44,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,9132.80,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1232.00,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,41.60,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1286.40,2018-10-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1492.80,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,885.18,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,221.58,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,36.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,552.42,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,2239.20,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1188.42,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,813.78,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,180.60,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,54.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,107.22,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,8086.40,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1086.40,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,36.40,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1114.40,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,3399.78,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,676.20,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,8912.52,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1201.55,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,40.26,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1232.52,2018-11-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,932.70,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,895.14,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,216.36,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,41.64,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,562.86,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,2244.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1188.36,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,798.78,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,174.96,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,54.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,642.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,10878.39,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,3396.78,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,678.36,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.00,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,9241.60,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1241.60,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,41.60,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1273.60,2018-12-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,11603.61,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,108.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,931.92,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,911.22,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,221.82,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,42.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,558.78,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,2218.62,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1156.62,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,793.14,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,158.34,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,54.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,639.12,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,10901.61,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,3426.00,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,678.78,2019-01-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,11628.39,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,66.00,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,102.42,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,947.34,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,0.01,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,924.00,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,216.42,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,42.00,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,558.24,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,12.00,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,2141.34,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,1152.66,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,803.58,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,-0.01,2019-02-01
0016A000005UIAsQAO,Industrielle Alliance,TeleHealth,150.42,2019-02-01
